contribution_count_1h,failed_payment_count,total_payment_count,device_shared_accounts,amount_z_score,ip_country_changes,new_account_days,profile_change_frequency,is_anomaly
0.0,0,2,0,0.8472724764769242,0,111.41070436890972,0,0
0.0,0,1,0,0.3299760815102116,0,283.48837753213144,1,0
3.0,0,1,0,0.3853859920052868,0,306.0225996330172,0,0
0.0,0,3,0,-0.7520093158653322,0,284.4167240966386,0,0
1.0,0,2,1,0.8231073809578296,0,295.16060139956545,0,0
0.0,0,4,0,1.0231199122581944,0,282.520685617432,0,0
2.0,0,1,0,-1.215809321223059,0,275.0533819660825,0,0
2.0,0,2,1,-1.0294898046649248,0,397.3934013684486,0,0
3.0,0,4,0,0.28675414487423173,0,255.12679944617366,0,0
1.0,1,1,0,0.7586383085158009,0,270.5414185996307,0,0
1.0,0,4,0,1.32787523041777,0,115.34319475698449,0,0
1.0,1,3,0,1.2421758266674099,0,299.37553769969304,0,0
0.0,0,2,1,0.18593421880908217,0,217.73078393884714,0,0
0.0,0,3,0,0.4778267666686617,0,157.76183551075042,0,0
1.0,0,3,0,-0.3836362451115862,0,171.81823860530494,0,0
2.0,0,3,1,1.2952300295890133,1,182.1668474566162,0,0
0.0,0,4,0,0.6175461726522489,0,101.89846189678192,0,0
0.0,0,5,0,-0.06728200187533963,1,334.1472406405623,1,0
0.0,0,1,0,0.16212455261416414,0,93.1462633285972,0,0
0.0,1,2,0,-0.934177132800436,0,358.9277909360151,1,0
0.0,0,2,0,-0.9811660767287267,1,267.5305370653866,0,0
0.0,0,2,0,-1.2243504966158227,1,243.10922786962195,0,0
1.0,0,3,1,-0.8840400523652095,0,277.3651486889027,0,0
0.0,0,4,0,-0.5018490779176271,0,262.61333053171154,0,0
0.0,0,2,0,-0.7602874285452605,0,329.2877173483516,0,0
0.0,0,4,0,-0.3956529105266377,0,224.59572889762168,1,0
0.0,0,2,1,-0.05238783640458812,0,213.77250408530512,0,0
0.0,0,2,0,-0.3532140966404162,1,391.6153640501546,0,0
0.0,0,2,1,0.642256152988149,0,201.0563426723858,0,0
0.0,0,2,0,-0.7579437353331776,0,382.1841238554187,1,0
1.0,0,3,0,0.6448843378752952,0,272.8486124092624,0,0
0.0,0,0,0,-0.7270661766120323,0,76.67425710668704,0,0
0.0,0,1,1,-0.5550535979984607,0,138.53178935715422,0,0
1.0,0,2,0,0.8058195770911516,0,252.21547190699084,0,0
0.0,1,0,1,0.06595185514447213,0,306.56992129654736,0,0
0.0,0,3,0,0.5322462739619586,0,92.526822654226,0,0
0.0,0,0,0,2.133902879820235,0,234.50834394084225,0,0
0.0,0,5,0,0.8171655435482625,0,89.12167414031464,0,0
0.0,0,1,0,-0.20107113532127455,1,179.45019779292411,0,0
0.0,0,3,1,-2.888321505347763,1,334.3364550378035,0,0
0.0,0,0,0,-0.5088532379835459,0,237.79793647915352,1,0
0.0,0,3,0,0.8456861275989485,0,204.0463876621868,1,0
0.0,0,1,1,-0.7961280507766396,0,235.41850310331733,0,0
0.0,0,1,0,0.19704868483170337,0,118.83878878908126,0,0
0.0,0,2,0,-0.14160792980117473,0,213.75357568376006,0,0
0.0,0,3,0,-1.6552646760020515,0,183.89970331727275,0,0
0.0,0,3,0,-0.28516175796243554,0,28.31096271698628,0,0
0.0,0,1,0,-1.2981460529920956,0,168.21170892692632,1,0
0.0,0,2,1,0.34508164153013143,0,117.23938707389478,0,0
1.0,0,1,0,-1.677032253742041,0,124.96873088271622,0,0
1.0,0,4,0,1.4447052251682677,1,158.05266896871123,0,0
0.0,0,1,0,0.040071264806859845,0,90.0494193771343,0,0
2.0,0,5,0,-1.0796761954583252,0,46.83910918639684,0,0
1.0,1,1,0,0.298736832745197,0,193.36309578238033,1,0
0.0,0,3,2,0.015969443072658844,0,393.2741388239563,0,0
0.0,0,0,0,0.23030669160924633,0,287.4839465246157,1,0
1.0,0,1,0,0.43196839258482006,0,356.00672966699005,0,0
0.0,0,0,0,-0.34291196094289206,0,275.38952203154724,0,0
0.0,0,3,2,-0.06460388548772607,0,135.8694699120109,0,0
0.0,0,0,0,0.3991385593171223,0,242.75419212384136,0,0
2.0,0,3,0,0.6042090482298254,0,94.34867055399664,0,0
3.0,0,2,1,0.09580671598258425,0,302.87658743493546,1,0
1.0,0,3,0,0.45166249843927964,0,159.1001290349452,0,0
1.0,0,1,0,-0.29733839778752896,0,148.61587564238118,2,0
2.0,0,2,0,-0.5568195026775185,0,389.6048069649504,0,0
1.0,0,0,0,1.2302569024343708,0,84.24323329311926,2,0
0.0,0,1,0,-0.8077223665263654,0,219.9103698885675,0,0
1.0,0,2,1,0.7602873333297798,0,24.27421113785419,1,0
0.0,0,3,1,0.5788024641443047,1,327.76649884045827,0,0
0.0,0,1,0,0.764578712611588,0,68.31935900213969,0,0
0.0,1,1,0,-0.08158072434469388,0,31.778967927781206,0,0
1.0,0,1,0,-0.12385419198753558,0,274.80552694544315,0,0
1.0,0,2,1,0.13772237158053877,0,220.33607386601983,1,0
0.0,0,0,0,0.9762046562774671,1,49.02536298158258,1,0
0.0,0,0,0,-1.4559071473476106,0,100.30983740629877,1,0
0.0,0,1,0,-1.2694797982476371,0,342.24682156676295,0,0
0.0,0,3,0,0.7911637197518024,0,201.3429776852286,1,0
0.0,0,3,0,0.44584002509214415,0,262.6401821912451,0,0
1.0,0,2,0,0.8558128738013547,0,163.52212643916914,0,0
0.0,0,2,0,1.0428549030247591,0,121.08872404806503,0,0
0.0,0,0,1,-0.37600722103128575,0,287.35542810486663,0,0
1.0,0,4,0,0.08365661817644117,0,152.90694710385932,0,0
0.0,0,3,0,0.45102849758682373,1,379.40686658345635,0,0
0.0,0,1,0,1.36339398290403,0,29.76496777171352,0,0
1.0,0,5,1,-0.24682228166187048,0,77.6607313225459,0,0
0.0,1,2,0,-0.9332942416292896,0,338.59274771670096,0,0
1.0,0,4,0,0.5837657072832872,0,287.1371386823814,0,0
3.0,0,3,0,0.47994406885691304,0,254.48173859409334,0,0
2.0,0,2,1,-0.44985945610032085,1,304.52717525132346,0,0
2.0,0,4,0,1.1470534119645313,0,280.671920561635,0,0
0.0,0,1,1,0.6842675661947507,0,105.60238935101147,0,0
0.0,0,0,0,0.8476991578067086,0,345.154130610294,0,0
0.0,0,4,0,0.8340172534398465,1,262.2118399599516,0,0
0.0,0,2,0,0.5141783737736628,0,235.26486705944356,0,0
0.0,0,3,0,0.1879551515518347,0,350.34937088788536,0,0
0.0,0,2,1,0.12208650521147307,0,385.1457878034408,0,0
0.0,0,2,0,0.489058942522671,0,293.7540452647497,1,0
1.0,0,1,0,-0.730734268668586,1,206.52030373120343,1,0
2.0,0,2,0,0.09218179143596453,0,139.8581378280873,0,0
0.0,1,3,0,-0.8254627585166864,0,204.24689157917328,0,0
3.0,0,3,0,-0.1957221470598164,0,143.56946479701884,0,0
0.0,0,3,0,-0.9400375654996515,0,90.98006342712776,0,0
0.0,0,2,0,-1.3897632085207419,0,86.92960304840383,0,0
1.0,1,0,0,0.36720018294688095,0,392.3153981391231,0,0
0.0,0,2,0,1.9311170534090192,1,369.5656870336219,0,0
0.0,0,2,0,0.03879557300254949,0,337.43661504419146,1,0
0.0,0,2,0,-0.46394139208445734,0,63.96630766388576,0,0
0.0,0,1,0,-0.4982879269768633,0,355.90565180520093,0,0
0.0,0,3,0,0.6259992827843842,0,53.054259211121554,1,0
2.0,0,3,1,0.23330604146123984,0,283.9989411228324,0,0
0.0,0,0,2,-0.30327091312384624,1,25.142501225764853,1,0
3.0,0,3,0,0.7857856392561655,0,102.71385688164335,1,0
0.0,0,4,0,2.053960147501993,1,360.0795627626925,1,0
2.0,0,2,1,-0.7188173418330385,0,225.25790619077642,0,0
1.0,0,3,0,-0.5623481884532759,0,312.99848423550316,0,0
1.0,0,0,0,-0.2029442496301339,0,117.22630773871471,0,0
0.0,0,0,1,0.11760203051889265,0,172.11440742596957,1,0
1.0,0,1,0,-0.5018819538483115,0,65.66698751742356,0,0
0.0,0,0,0,-0.4886914627195397,0,166.64732193453492,0,0
1.0,0,4,0,-1.2613657575646728,1,292.4609935564059,0,0
0.0,0,1,0,-0.07607089042165732,1,241.74852450237725,1,0
0.0,0,2,0,-0.7750006108866122,0,186.10980548107793,0,0
2.0,0,1,0,0.224980094715598,0,128.4834566747216,0,0
0.0,0,2,0,-0.009270028523196186,0,151.74506027234503,1,0
0.0,0,3,0,0.5992203209977743,0,262.1222461029864,0,0
0.0,0,0,0,1.3229613735737862,0,149.0252430073182,1,0
3.0,1,1,0,-0.5996021056082904,0,248.82312508052576,1,0
0.0,0,5,0,-0.023681771264006515,1,386.5052068552024,1,0
0.0,0,1,0,-1.131221077602303,1,116.4698194269535,1,0
0.0,0,3,0,0.4557772230936526,0,172.99489560064558,0,0
0.0,0,2,2,-0.103479803477175,0,286.3585618369227,0,0
2.0,0,2,1,-0.18209028189877693,1,299.278801399804,0,0
1.0,0,0,1,0.5205703996904061,1,393.1344499556462,1,0
0.0,0,3,0,-0.5211242069728932,0,355.81889193224066,0,0
0.0,0,1,0,-1.550467724833692,0,235.29919973754411,1,0
0.0,0,2,0,-0.7774305357186364,0,214.57627317292025,0,0
1.0,0,0,1,-0.45303690186696033,0,161.58090117235116,0,0
0.0,0,4,0,-1.5036890881464091,0,357.93561719352687,2,0
0.0,0,3,0,0.5786030204678546,0,283.95694535410627,0,0
1.0,0,0,1,-0.7775153325654163,1,380.34725300355643,1,0
0.0,0,3,0,0.7437603202200554,0,159.7447878005119,0,0
1.0,0,1,1,-0.5981126403899726,0,206.701337583056,2,0
0.0,0,1,1,-1.1775404792560753,0,95.92154107794542,1,0
1.0,0,1,0,-0.026491428231386695,0,231.42070548133697,1,0
1.0,0,4,0,0.11592159185614044,1,40.818874286467164,0,0
1.0,0,2,0,-0.09724919683832506,0,321.6755860409297,0,0
0.0,0,0,0,-0.6946195604627323,0,237.4105188604106,0,0
1.0,0,4,0,-0.5936779156611476,0,32.3283005972404,0,0
1.0,0,4,0,-0.6084759331662171,0,310.5411776119849,1,0
1.0,0,0,0,-1.0794345601228017,0,223.41464350485268,0,0
1.0,1,0,0,-0.0525437044364936,0,198.12365296368037,1,0
0.0,0,2,0,0.2164999166393725,0,287.92324209504625,0,0
0.0,0,1,0,0.22610929301274885,0,212.19124287215746,0,0
0.0,0,3,0,-0.3128955642702408,0,198.62150421980976,1,0
1.0,0,1,1,1.1858509555505605,0,283.1219178400393,0,0
0.0,0,2,0,-0.4941481198597038,0,183.15217115679292,1,0
0.0,0,3,1,1.202855461424479,0,213.45637179204408,0,0
1.0,0,2,0,-0.4046864064066446,0,238.92389469035288,0,0
1.0,0,3,0,-1.0142589164389928,0,197.0442281494234,1,0
1.0,0,1,0,0.5800403276984374,0,192.94345211436152,0,0
0.0,2,1,0,-1.2307763196435415,0,355.8933008412873,0,0
1.0,0,1,1,1.3361156794930138,0,227.96359232304272,0,0
1.0,0,7,1,-0.4484866569917535,2,170.9289984997998,0,0
1.0,13,22,0,2.764767722521115,1,1.256613037459769,0,1
1.0,0,4,0,0.8404677094237862,0,166.82718473675453,0,0
0.0,0,3,1,0.844961276160777,0,65.08403229180135,0,0
0.0,0,0,0,-0.9815349871808275,0,68.57370048774729,0,0
1.0,0,1,1,0.9025942281113333,0,257.58333215876087,0,0
2.0,0,2,1,0.36455936361502783,1,45.10530240174572,1,0
0.0,0,4,1,-0.034696167177251595,0,399.7401883657671,0,0
0.0,0,2,0,0.06966526030371122,0,224.56385870623023,0,0
1.0,0,1,0,-1.0599709915496371,0,104.96001705360605,0,0
0.0,0,0,1,1.0282995424646484,0,332.3564509042164,0,0
0.0,0,1,0,0.5185318654667276,0,371.5931909213655,0,0
0.0,0,2,0,-0.1400676683976365,0,185.6434757712264,0,0
24.521155955038253,0,4,0,5.1076219385449075,0,0.6103274193566173,0,1
0.0,0,4,0,-0.4105834508988422,0,247.8528886531891,1,0
0.0,0,1,0,-1.3620598540888684,0,330.6186477770559,0,0
1.0,0,1,0,-0.8560925270791394,0,395.57496233864,0,0
1.0,0,1,0,-1.5732958972367597,0,392.12898182839024,1,0
0.0,0,1,0,0.33245712669142685,1,106.89044857331895,0,0
0.0,0,3,0,-0.5231078058432759,0,23.025440016664458,0,0
1.0,0,2,0,-0.5574696443943442,0,102.47442555459858,0,0
0.0,0,2,0,0.5405789744038817,0,198.44708824175248,0,0
0.0,0,5,0,0.39297953802297586,0,78.29707130224051,1,0
1.0,0,1,0,-0.4501161601977627,0,55.90792118698751,1,0
0.0,0,3,2,0.5432385731761187,0,369.11429894947,0,0
1.0,0,2,0,1.592771494180968,0,282.53389355684186,0,0
0.0,0,1,0,0.8093855555846604,0,386.79174177338444,0,0
2.0,0,3,1,0.40359972204421557,0,370.4280459607398,0,0
0.0,0,1,1,-0.030486276840337202,0,320.22831276166295,0,0
0.0,0,2,1,-0.3133631167001192,0,295.6593144369172,0,0
1.0,0,1,0,0.041609382849015074,1,291.25046618482475,0,0
0.0,0,0,1,0.3015532301689456,0,80.36784968049132,0,0
0.0,0,0,0,-0.4321008873236095,0,133.42762171039845,0,0
1.0,0,4,0,1.0970496908244678,0,341.87019386919235,0,0
2.0,0,2,0,-0.8000144828076922,0,87.9130177911855,0,0
0.0,0,3,0,0.30755661856843947,0,73.46435497043993,0,0
0.0,0,2,0,0.532715079150996,0,72.0133965077435,0,0
0.0,0,3,0,0.016634808274368456,1,349.80646020849747,1,0
0.0,0,3,1,0.43244744780930144,0,226.9499093661964,0,0
0.0,0,1,2,1.9528998859362945,0,66.63674750990289,0,0
1.0,0,5,0,1.8249200469282088,1,301.5756358719798,0,0
2.0,0,1,0,-0.5582397401378806,0,57.66915579884692,0,0
0.0,0,1,0,-0.19269606094226915,0,59.921950197439905,4,0
0.0,0,3,0,-0.36169192563954267,1,184.58220601179784,0,0
0.0,0,2,1,0.9005348201955998,0,282.34989539585234,0,0
2.0,0,4,0,-0.16225286109396142,0,219.59346203964517,0,0
1.0,0,2,0,0.061999813789011586,0,382.65154654939107,0,0
0.0,0,3,0,0.6618693849002054,0,141.37017605255824,0,0
0.0,0,0,1,1.1515503351264975,0,240.1455869303462,0,0
0.0,0,2,0,-0.725387090072148,0,275.63116856742437,0,0
0.0,0,4,1,-1.412474784036341,0,141.03983575473046,0,0
1.0,0,6,0,-0.061564297583939144,0,84.72597683243131,0,0
2.0,0,1,0,-0.7962035951546942,0,260.39509188945783,0,0
17.520447995979577,0,3,0,4.957687711593133,0,0.7238174588021138,1,1
2.0,1,1,0,-1.092128010560794,0,85.30090469576558,0,0
2.0,0,4,1,-0.130773138966613,0,306.4503261399454,0,0
2.0,0,2,0,0.4561140392539126,0,320.83749652557765,0,0
0.0,0,1,0,0.3799525630288758,0,90.35759235942592,0,0
1.0,0,3,1,-0.5777374118122403,1,336.96724808264617,0,0
1.0,0,4,0,0.659208495879453,0,339.1483669199728,0,0
2.0,0,2,0,0.07254194623205058,0,143.78628240449092,0,0
1.0,1,5,0,0.3686166554688988,0,380.05560470719496,0,0
2.0,0,3,0,-0.2589389908155628,0,184.97571124969727,0,0
0.0,0,1,0,0.8042326076334432,0,55.988180135371806,0,0
0.0,0,2,0,0.233200277975357,0,266.3257502428022,1,0
1.0,1,1,0,0.2694827561036543,0,48.18721889225556,2,0
1.0,0,2,1,-0.17456898430580778,1,29.5071744521576,0,0
1.0,0,1,0,-0.3857882233592564,0,67.32115248323578,0,0
3.0,0,0,0,-0.14997265049121808,0,203.47470016377537,0,0
0.0,0,1,0,0.2875972371709944,0,342.0175986412773,0,0
0.0,0,4,0,-1.725213867189648,0,339.6426664635804,0,0
0.0,0,4,0,0.47702639808578157,0,74.5164382866547,1,0
2.0,0,1,0,1.414672629283343,1,308.2653183230229,0,0
0.0,0,3,0,0.6601207732285048,0,50.53984849922557,0,0
0.0,1,0,0,0.7171456842897856,0,195.1804416901341,0,0
0.0,0,1,0,0.4283903663806548,1,358.6899331078034,0,0
0.0,0,1,0,0.2035953568379386,1,64.13932288816713,0,0
0.0,0,1,0,-0.1986774851045925,0,276.01006507953576,0,0
1.0,1,3,0,0.16736205591474637,1,348.728882894122,0,0
1.0,0,3,0,0.8589127108805594,0,116.77330839500448,0,0
1.0,0,2,1,0.5324114952200792,0,139.00697670162245,1,0
1.0,0,3,0,-0.8070457712307676,0,338.5676380925036,0,0
0.0,1,1,0,0.19873321289661527,0,189.31997202638433,2,0
1.0,0,1,0,0.41794047737113466,0,61.47504733771017,0,0
2.0,0,1,0,-0.6994749637418827,0,287.3681898154857,0,0
0.0,0,4,1,-0.7304829482771916,1,100.55477217231103,0,0
1.0,0,3,0,-1.1793861051769774,0,240.17988777031096,0,0
0.0,0,2,0,-0.8856329590736067,0,385.97314726727734,1,0
0.0,0,3,1,1.4437822831993108,0,388.6884594667249,0,0
0.0,0,1,0,1.1969853047985777,0,100.78654721378227,0,0
0.0,0,2,0,-0.7789122621248916,0,195.03948275234688,0,0
0.0,0,2,0,1.4456968793361926,0,361.78939861799955,1,0
2.0,0,3,0,0.2489727176375651,0,37.44978523508645,0,0
1.0,0,1,0,-0.017782296001406128,1,396.84301030186816,1,0
39.08439821225296,0,2,0,2.2654291094223002,0,1.9130440035489567,1,1
1.0,0,1,0,-0.30366630434408187,0,355.9908980704656,0,0
0.0,1,2,0,-1.6787098685907438,1,225.78330014292482,0,0
0.0,0,2,0,-0.19510080467195595,1,283.89048743855335,0,0
1.0,0,3,0,-0.5281780642298827,0,295.07263506647394,0,0
0.0,0,2,0,-0.526681973929444,0,399.3504038881055,0,0
2.0,0,2,1,0.34772203385405254,0,33.35262856313065,0,0
0.0,0,2,2,0.18538765445183666,0,155.94461048461076,0,0
1.0,0,3,0,-0.2795115929451612,0,150.0203690829235,0,0
0.0,0,4,1,-0.2904254751374194,0,198.22038911963574,1,0
2.0,0,1,0,0.3473735058700542,1,229.71607138173084,0,0
1.0,0,1,0,0.3619485373366859,0,201.84705530252356,0,0
1.0,0,2,0,-0.5986473353234724,0,131.51351925293227,0,0
0.0,0,1,0,-0.32052197075374783,0,42.49827015139044,0,0
2.0,0,1,0,0.8774368462523722,0,51.13771708940389,0,0
0.0,0,0,0,1.6024261555857586,0,374.6535297942509,1,0
1.0,0,3,0,-0.3500835957554602,0,257.39266689450676,1,0
0.0,0,3,0,0.5931590285504647,0,260.6231807145309,0,0
0.0,1,1,2,-0.4771247236999463,0,279.1458407613692,2,0
0.0,0,1,0,0.3928612123152011,0,332.1750016579564,0,0
0.0,0,4,0,-0.8020849476028963,0,148.05216130742136,0,0
2.0,0,3,0,-0.9100577709603578,0,44.29449227417146,0,0
0.0,0,4,0,-0.7331507485215859,0,399.1008080562576,0,0
0.0,0,2,0,0.5685635739853698,0,142.71085019644354,0,0
0.0,0,4,0,0.21680813191720008,1,80.098286922108,0,0
0.0,1,2,1,-0.0065341892439316086,0,64.34370037215751,0,0
0.0,1,3,0,-1.0841934173162817,0,377.0196746921173,0,0
0.0,0,5,0,0.042493372278678124,0,108.88393000253414,1,0
0.0,0,1,0,0.5472884113865413,0,52.38722041833422,0,0
1.0,0,2,0,-1.4148406404747949,0,278.28660240689373,0,0
1.0,0,1,0,-1.1646675494161975,0,233.52172721950205,0,0
0.0,0,0,1,-0.2591500842887973,0,290.23883718839255,0,0
0.0,0,1,1,0.8010463605635068,0,370.0091164465339,0,0
0.0,1,4,1,-1.0228602550746468,0,216.92219249663643,0,0
1.0,0,4,0,-0.6270094475324273,0,287.99858982685936,0,0
1.0,1,4,0,-0.25844660223188737,1,375.7169061808837,1,0
0.0,0,4,0,0.17845880728433028,0,187.82020754910613,0,0
0.0,0,4,0,-0.044542030388432935,0,95.94164893726742,0,0
2.0,0,0,0,0.5520151190535326,0,56.92725145802867,1,0
